date,open,high,low,close,volume,amount,pctChg
2024-09-30,3846.6515,4038.6968,3796.5045,4017.8545,51021770700,862528807419.2,8.482622
2024-10-08,4450.3675,4450.3675,4094.3519,4256.0962,58986789400,1130387437130.1,5.929575
2024-10-09,4168.8436,4197.6,3942.5118,3955.9839,48226929500,1029032062193.4,-7.051351
2024-10-10,3979.6116,4098.4967,3912.7708,3997.7879,39505309900,717952217512.6,1.056728
2024-10-11,3969.7576,3978.2389,3847.1228,3887.167,27409650500,484998267295.6,-2.767053
2024-10-14,3915.2186,3979.5431,3868.779,3961.3424,30757899300,534076602215.5,1.908212
2024-10-15,3942.5342,3967.8712,3855.9949,3855.9949,24248644800,434410916723.5,-2.659389
2024-10-16,3806.1373,3877.7483,3805.0868,3831.589,21886640700,377301324426.4,-0.632934
2024-10-17,3853.841,3882.0733,3787.7498,3788.2217,21231382000,369170521634.5,-1.131836
2024-10-18,3780.3143,3998.214,3765.1615,3925.234,31295883400,620673701894.1,3.616797
2024-10-21,3946.9016,3979.2638,3896.165,3935.1974,29118563400,600109598949.1,0.253829
2024-10-22,3923.7443,3965.9084,3917.5218,3957.7755,22343339600,442881846813.7,0.573748
2024-10-23,3955.3191,4012.1795,3939.0986,3973.2089,24587394900,469120806272.1,0.389951
2024-10-24,3950.8987,3957.9832,3914.0887,3928.8334,17472406200,340486884485.3,-1.116868
2024-10-25,3931.3205,3992.8918,3921.9396,3956.421,21069488500,412231378430.4,0.702183
2024-10-28,3953.1063,3964.1569,3917.2042,3964.1569,21616041500,390450182338.0,0.195528
2024-10-29,3970.008,3991.3091,3921.5795,3924.649,21729398400,429625020404.8,-0.996628
2024-10-30,3904.1595,3926.0581,3864.3051,3889.4487,21943662600,385010582233.2,-0.896903
2024-10-31,3888.4229,3923.8997,3859.1079,3891.0396,30063671800,515533818945.0,0.040903
2024-11-01,3882.4579,3933.2204,3879.9588,3890.0203,30798648100,476472952028.3,-0.026196
2024-11-04,3897.7144,3944.7619,3891.2109,3944.7619,22923906000,381048606068.1,1.407232
2024-11-05,3937.6228,4046.6977,3925.4138,4044.5725,31686279400,580971852723.7,2.530206
2024-11-06,4051.2891,4091.7031,4002.5027,4024.2831,33580793800,639124093911.8,-0.501645
2024-11-07,3987.2665,4146.151,3984.6652,4145.6952,34143641400,658145920948.1,3.016987
2024-11-08,4192.0794,4200.908,4094.1631,4104.047,33235038500,688446559772.2,-1.004613
2024-11-11,4066.9336,4132.5111,4048.039,4131.1312,28959422700,625605935910.0,0.659939
2024-11-12,4133.3528,4181.7096,4060.7936,4085.743,29777808600,660380524820.6,-1.098687
2024-11-13,4059.5898,4121.0735,4059.5898,4110.8901,24048409900,512734303119.4,0.615484
2024-11-14,4101.2228,4118.1686,4034.9441,4039.6191,23015278400,464157560755.1,-1.733712
2024-11-15,4025.6482,4049.071,3968.8308,3968.8308,24739946300,474079686588.2,-1.752351
2024-11-18,3982.1036,4034.0596,3931.1872,3950.3806,30677794600,472408054830.7,-0.464877
2024-11-19,3954.6038,3979.1505,3896.7493,3976.8912,24294646500,402610970340.1,0.67109
2024-11-20,3966.1238,4001.0847,3958.3383,3985.7727,18459937200,347577693099.5,0.223328
2024-11-21,3979.4554,3999.5693,3966.0658,3989.2979,16612592700,324235010779.0,0.088445
2024-11-22,3984.2435,3990.2647,3865.6989,3865.6989,21628580900,397566831847.8,-3.098264
2024-11-25,3875.6126,3889.7069,3812.3179,3848.0909,19070295300,349006773180.1,-0.455493
2024-11-26,3836.259,3875.229,3833.2842,3840.1847,14989244100,264403254830.0,-0.205458
2024-11-27,3829.3442,3907.164,3817.9125,3907.0447,17413609600,320632355477.0,1.741062
2024-11-28,3904.2525,3908.3918,3866.0136,3872.5505,15011729100,286432871223.5,-0.882872
2024-11-29,3869.8903,3962.7002,3869.8903,3916.5832,18765671300,375262017919.2,1.137047
2024-12-02,3909.7029,3955.1252,3902.1697,3947.632,19728978400,368591235990.8,0.792752
2024-12-03,3946.7034,3963.9474,3922.8425,3951.8912,18249686700,327295048700.8,0.107893
2024-12-04,3948.13,3957.365,3917.7467,3930.5568,17462631800,312040419081.5,-0.539853
2024-12-05,3916.5638,3936.3358,3910.0834,3921.5881,13853403800,257716297996.5,-0.228179
2024-12-06,3923.8954,3995.1168,3923.8954,3973.1405,19205790700,351751735425.0,1.31458
2024-12-09,3970.6628,3995.5116,3948.4206,3966.5708,17595995800,308227216702.9,-0.165353
